[-194.87111320233808, 67.3638966021129]
[-44.57910970942847, -9.689854298947182]
[-23.984335304497353, 4.4296686599450865]
[6.583455370565293, -14.043196662010065]
[-2.731179682567026, -7.536715738726549]
[-5.7377937896508335, -3.962080437368936]
[2.9716055691428185, -1.461245400809286]
[0.659148103458076, 0.06118890961043455]
[-1.5978312623069035, -1.0886437958555746]
[0.8395756068472195, -0.05968842458960921]
[-0.6297400954054462, -0.13510570156045887]
[-0.5376409707449739, -0.4326427348867057]
[-0.46914887125990534, -0.17072577572706038]
[0.09530367016342511, -2.2530185331431234]
[0.24507391255013689, -1.3367647048032705]
[-0.36829734672046954, 0.2605998849460036]
[0.20611230922702717, 0.32716486115868904]
[0.20837495854246413, 0.22396377360884578]
[-0.5579737557629354, -0.6650328403882861]
[-1.4196291551536082, -1.0061432566691817]
[-0.29179489308969675, -0.18900531177739222]
[0.9274540642551492, -0.6941935995712947]
[-0.9474966843189825, -1.21588303397921]
[0.014578792026724852, -0.6210542145115525]
[0.10153691249330077, 0.26492124709183673]
[1.0307190543215192, 0.02211499564169539]
[-0.07404821286415353, -0.025542568588542286]
[-0.2541214443009527, -0.10700556375446116]
[-0.21360799884682258, -0.09246036162867233]
[0.058513098272226394, -0.2942816754104968]
[-0.17655334595341876, -0.08936636490087813]
[-0.02438644389519551, 0.20405401774925336]
[-0.0734919473695661, -0.19965985148036736]
[-0.5382232869757382, -0.25137432196790144]
[-0.002160650698963096, -0.21623620768247864]
[-0.34123310226903314, 0.05547008823439015]
[0.23268924418475345, -0.18698228716031107]
[-0.4376612095918464, 0.06987588941993295]
[0.513053732028748, -0.2568134696232045]
[-0.1458842664020683, 0.6293958037081131]
[0.06531489703292626, 0.44535390412229336]
[0.5492872002062078, 0.589085348629399]
[-0.194333632571565, -0.15155393205794532]
[-0.30327016448901506, -0.4791428592281055]
[-0.04678320867006858, -0.0880254951427144]
[-0.19122888214866474, -0.17010980880244864]
[0.059556583027446486, 0.1129151507275532]
[0.15383258744080375, 0.25058636858304917]
[-0.18188685614075206, 0.13759553110753653]
[0.18668509416058443, -0.04598873375015233]
[0.0417749193083059, 0.026194883439532246]
[-0.05447285401578661, -0.10204245522129551]
[-0.11119221361523624, 0.021719504122798328]
[0.24394843594702798, -0.23923896224417643]
[-0.07101849876859001, -0.055525424334920984]
[-0.04312593664080938, 0.21073447545391982]
[0.00198432025489248, 0.03790165570665534]
[-0.21083735423718397, 0.08848359606756062]
[-0.0028371976817621603, -0.0459297351045963]
[0.08166465517500332, -0.1761762112607762]
[0.01055843682515123, -0.024186863547401516]
[0.1190239987840962, 0.060275276090946406]
[0.09912933657727696, 0.0031340273380215944]
[-0.013643993155052492, 0.14993291424647737]
[-0.005177015108177807, -0.007961574702831431]
[-0.04424440191543266, -0.03252404578638868]
[0.05747704841397183, -0.17900207749136188]
[-0.06411714086091513, -0.03919648860252112]
[-0.11778730519991734, 0.014161897516583366]
[0.060923511531161045, -0.017911947828493258]
[0.055264592339193785, 0.030969634680661606]
[-0.24091439771504647, -0.019745529778853133]
[0.0148752398334564, -0.03766094095935535]
[-0.07017721735833993, -0.08883076214538388]
[0.006039685939422501, 0.035153625443691716]
[0.07609580900083623, 0.10763038146364567]
[-0.04046987618819475, 0.07400223446437981]
[0.041640946339383866, 0.03247207239733074]
[0.032943506339849216, 0.025744591526209115]
[-0.010947629875161846, -0.01585466701368532]
[-0.04145298329518887, -0.023515777262447204]
[-0.020800749520670403, -0.010352773050017292]
[-0.03321207318562011, 0.037247499213254]
[0.05136964939978833, 0.054601898021890624]
[-0.007355664704880749, 0.07541464511935016]
[0.014975752870635572, -0.01497435783876648]
[0.08258014388357493, -0.034344330580804994]
[0.018762530635047403, 0.0008355632660755341]
[-0.028467419760425106, -0.015683865274387032]
[0.10637361472635187, 0.0475914322027472]
[0.0007978222322746475, -0.024381510993555455]
[-0.073960447950149, 0.009973581236373041]
[-0.034891102702611865, -0.04692301506601115]
[-0.06378040252610839, -0.040778617058365496]
[0.03294144667493426, -0.01319002931434654]
[-0.02811966497420304, 0.04719094654397593]
[-0.05083062554412521, -0.013333225704029728]
[-0.009480886588021042, -0.010661996951912611]
[0.007070488302718558, 0.0400029110836877]
[0.01767551189268063, 0.0261812206384624]
[-0.02022970104842381, -0.026331339081026695]
[0.024397227273644906, -0.07001272394910507]
[-0.0009988974800992922, -0.036714861412553756]
[0.01014215856252454, 0.00025644009699477]
[-0.0006432868962051863, 0.00861534927887142]
[-0.018377265728029113, 0.003301994195255342]
[0.007771322291247551, 0.023445582488338612]
[-0.028457075665057285, -0.04980067302135055]
[0.003428760743321546, 0.01824126505988781]
[-0.013970172667360947, -0.012049615112319952]
[0.05328015039309801, 0.033570219599913596]
[0.02528142828670725, 0.0255627710208194]
[-0.0021996276046443164, 0.014042439202472556]
[0.017283716925004855, 0.02232514504328563]
[0.035800707025893, -0.003989752232221533]
[-0.029394089204242246, 0.06139953589266245]
[-0.03456533149140806, -0.013566685478239582]
[0.010411017496516628, -0.013380381962962318]
[-0.01072860760613703, 0.012143776165474574]
[-0.00943540765227402, 0.025706460251878838]
[-0.022324552492467287, -0.018702934202546206]
